customId,winnerCode,coverage,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,id,awayRedCards,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.hasPositionGraph,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.type,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayTeam.disabled,homeTeam.disabled,homeScore.period2,awayScore.period2,homeRedCards,lastPeriod,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,roundInfo.name,roundInfo.cupRoundType
wmnsAmn,0.0,-1.0,False,,,10139977,,1657447200,hoang-anh-gia-lai-shb-da-nang,False,V-League,v-league,Vietnam,vietnam,Football,football,1,366,vietnam,VN,V-League,v-league,Vietnam,vietnam,Football,football,1,366,vietnam,VN,0,626,False,False,0,4104,6.0,0,Not started,notstarted,Hoàng Anh Gia Lai,hoang-anh-gia-lai,Gia Lai,Football,football,1,0,0,33125,[],#52b030,#52b030,#ffffff,SHB Đà Nẵng,shb-dja-nang,Đà Nẵng,Football,football,1,0,0,33121,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
zmnsFmn,0.0,-1.0,False,,,10139974,,1657455300,ha-noi-hai-phong-fc,False,V-League,v-league,Vietnam,vietnam,Football,football,1,366,vietnam,VN,V-League,v-league,Vietnam,vietnam,Football,football,1,366,vietnam,VN,0,626,False,False,0,4104,6.0,0,Not started,notstarted,Hà Nội,ha-noi,Hà Nội,Football,football,1,0,0,33130,[],#52b030,#52b030,#ffffff,Hải Phòng FC,hai-phong-fc,Hải Phòng,Football,football,1,0,0,33124,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Nbbsfjb,2.0,-1.0,False,,,10433336,,1657281600,fc-twente-fortuna-dusseldorf,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,,100,Ended,finished,Fortuna Düsseldorf,fortuna-dusseldorf,Fortuna,Football,football,1,0,0,2588,[],#52b030,#52b030,#ffffff,FC Twente,fc-twente,Twente,Football,football,1,0,0,2955,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,,,1657285860.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1657289532,,,0.0,4.0,,,,,,,,,,,,
vibsUOb,1.0,-1.0,False,,,10433328,,1657281600,kv-oostende-kmsk-deinze,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,KV Oostende,kv-oostende,Oostende,Football,football,1,0,0,4494,[],#52b030,#52b030,#ffffff,KMSK Deinze,kmsk-deinze,Deinze,Football,football,1,0,0,2920,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,,,1657287981.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657287995,,,,,1.0,,,,,,,,,,,
bmbsNcc,2.0,-1.0,False,,,10447906,,1657283400,gaziantep-fk-adana-demirspor,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,,100,Ended,finished,Adana Demirspor,adana-demirspor,Adana DS,Football,football,1,0,0,3101,[],#52b030,#52b030,#ffffff,Gaziantep FK,gaziantep-fk,Gaziantep,Football,football,1,0,0,5138,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,,0,False,,0.0,1.0,,,,,,,,,,,,
ZPslR,2.0,-1.0,False,,,10437251,,1657283400,sv-horn-sv-ried,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,,100,Ended,finished,SV Ried,sv-ried,Ried,Football,football,1,0,0,2049,[],#52b030,#52b030,#ffffff,SV Horn,sv-horn,Horn,Football,football,1,0,0,2111,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1657289894.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657289898,False,False,,,,,,,,,,,,,,
PWsVdEc,2.0,-1.0,False,,,10423140,,1657285200,fc-alania-vladikavkaz-ska-khabarovsk,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,SKA-Khabarovsk,ska-khabarovsk,SKA,Football,football,1,0,0,2340,[],#52b030,#52b030,#ffffff,FC Alania Vladikavkaz,fc-alania-vladikavkaz,Alania Vladikavkaz,Football,football,1,0,0,322695,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,1657292097.0,['cardsCode'],1657293050,,,,,,,,,,,,,,,,
Gbbsnvc,1.0,-1.0,False,,,10433320,,1657288800,rot-weiss-ahlen-vfl-osnabruck,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,VfL Osnabrück,vfl-osnabruck,Osnabrück,Football,football,1,0,0,2581,[],#52b030,#52b030,#ffffff,Rot Weiss Ahlen,rot-weiss-ahlen,RW Ahlen,Football,football,1,0,0,6013,[],#52b030,#52b030,#ffffff,4.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,,,1657295515.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657295521,,False,,,,,,,,,,,,,,
aQsXhk,2.0,-1.0,False,,,10432390,,1657292400,kisvarda-fc-flyeralarm-admira,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,Flyeralarm Admira,flyeralarm-admira,Admira,Football,football,1,0,0,2050,[],#52b030,#52b030,#ffffff,Kisvárda FC,kisvarda-fc,Kisvárda,Football,football,1,0,0,25397,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,,,1657302892.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657302897,False,,,,,,,,,,,,,,,
Rsyab,2.0,-1.0,True,,,10414214,,1657294200,arsenal-1-fc-nurnberg,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,1. FC Nürnberg,1-fc-nurnberg,Nürnberg,Football,football,1,0,0,2523,[],#52b030,#52b030,#ffffff,Arsenal,arsenal,Arsenal,Football,football,1,0,0,42,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,3.0,5.0,5.0,0.0,5.0,,2.0,1657300872.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657300882,False,,,,,,,,,,,,,,,
mQswdb,1.0,-1.0,False,,,10367725,,1657296000,1-fc-koln-austria-lustenau,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,1. FC Köln,1-fc-koln,Köln,Football,football,1,0,0,2671,[],#52b030,#52b030,#ffffff,Austria Lustenau,austria-lustenau,Austria Lustenau,Football,football,1,0,0,2062,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,,,1657302527.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657302528,,,,,,,,,,,,,,,,
UpbsMxGc,3.0,-1.0,False,,,10440161,,1657296000,farul-constanta-csa-steaua,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,Farul Constanța,farul-constanta,Farul,Football,football,1,0,0,3294,[],#52b030,#52b030,#ffffff,CSA Steaua,csa-steaua,CSA Steaua,Football,football,1,0,0,328637,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1657303111.0,['cardsCode'],1657303850,False,False,,,,,,,,,,,,,,
eQsaR,1.0,-1.0,False,,,10437252,,1657296000,sr-donaufeld-first-vienna,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,First Vienna,first-vienna,First Vienna,Football,football,1,0,0,2054,[],#52b030,#52b030,#ffffff,SR Donaufeld,sr-donaufeld,Donaufeld,Football,football,1,0,0,2100,[],#52b030,#52b030,#ffffff,3.0,3.0,,3.0,2.0,2.0,,2.0,,,1657302138.0,"['homeScore.period1', 'awayScore.period1']",1657316919,,,,,,,,,,,,,,,,
EPsXxc,3.0,-1.0,False,,,10445821,,1657296000,hsk-posusje-hnk-sibenik,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,HNK Šibenik,hnk-sibenik,Šibenik,Football,football,1,0,0,2029,[],#52b030,#52b030,#ffffff,HŠK Posušje,hsk-posusje,Posušje,Football,football,1,0,0,6147,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,,,1657302144.0,['cardsCode'],1657302651,,False,,,,,,,,,,,,,,
UxcsaVo,3.0,-1.0,False,,,10445866,,1657296000,fk-leotar-trebinje-igman-konjic,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,Igman Konjic,igman-konjic,Igman,Football,football,1,0,0,37250,[],#52b030,#52b030,#ffffff,FK Leotar Trebinje,fk-leotar-trebinje,Leotar,Football,football,1,0,0,6144,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1657301851.0,['cardsCode'],1657302650,,,,,,,,,,,,,,,,
bYbscec,1.0,-1.0,False,,,10428149,,1657296000,hapoel-beer-sheva-ks-cracovia,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,KS Cracovia,ks-cracovia,Cracovia,Football,football,1,0,0,4901,[],#52b030,#52b030,#ffffff,Hapoel Be'er Sheva,hapoel-beer-sheva,H. Be'er Sheva,Football,football,1,0,0,5202,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,,,1657302669.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657302679,,False,,,,,,,,,,,,,,
iZsgXb,3.0,-1.0,False,,,10428839,,1657296000,sc-rheindorf-altach-winterthur,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,SC Rheindorf Altach,sc-rheindorf-altach,SCR Altach,Football,football,1,0,0,4856,[],#52b030,#52b030,#ffffff,Winterthur,winterthur,Winterthur,Football,football,1,0,0,2458,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1657302575.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657302579,False,,,,,,,,,,,,,,,
zNsZP,2.0,-1.0,False,,,10431945,,1657296000,sv-ried-ujpest,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,SV Ried,sv-ried,Ried,Football,football,1,0,0,2049,[],#52b030,#52b030,#ffffff,Újpest,ujpest,Újpest,Football,football,1,0,0,1924,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,,,1657302435.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1657302911,False,False,1.0,2.0,,,,,,,,,,,,
MsYY,2.0,-1.0,False,,,10432387,,1657296000,west-ham-united-servette-fc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,Servette FC,servette-fc,Servette,Football,football,1,0,0,2448,[],#52b030,#52b030,#ffffff,West Ham United,west-ham-united,West Ham,Football,football,1,0,0,37,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1657302561.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657302573,,,,,,,,,,,,,,,,
nmbsWpw,1.0,-1.0,False,,,10433352,,1657296000,chrobry-glogow-zaglebie-lubin,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,Zagłębie Lubin,zaglebie-lubin,Zagłębie L.,Football,football,1,0,0,3113,[],#52b030,#52b030,#ffffff,Chrobry Głogów,chrobry-glogow,Chrobry Głogów,Football,football,1,0,0,53296,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1657302000.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657302006,,False,,,,,,,,,,,,,,
TabsFtrc,1.0,-1.0,False,,,10431925,,1657297800,1-fc-duren-msv-duisburg,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,1. FC Düren,1-fc-duren,1. FC Düren,Football,football,1,0,0,293430,[],#52b030,#52b030,#ffffff,MSV Duisburg,msv-duisburg,Duisburg,Football,football,1,0,0,2543,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,4.0,2.0,2.0,0.0,2.0,,,1657304294.0,"['awayScore.period2', 'awayScore.normaltime', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1657304386,,,3.0,2.0,,,,,,,,,,,,
lso,2.0,-1.0,False,,,10437731,,1657297800,nottingham-forest-coventry-city,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,Nottingham Forest,nottingham-forest,Forest,Football,football,1,0,0,14,[],#52b030,#52b030,#ffffff,Coventry City,coventry-city,Coventry,Football,football,1,0,0,11,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,,,1657302036.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1657304969,False,,0.0,2.0,,,,,,,,,,,,
Rabslbb,1.0,-1.0,False,,,10428842,,1657297800,sc-paderborn-07-vfl-bochum,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,,100,Ended,finished,SC Paderborn 07,sc-paderborn-07,Paderborn,Football,football,1,0,0,2561,[],#52b030,#52b030,#ffffff,VfL Bochum,vfl-bochum,Bochum,Football,football,1,0,0,2542,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,,1657301520.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1657304182,,,1.0,0.0,,,,,,,,,,,,
pspCo,2.0,-1.0,False,,,10428845,,1657299600,casa-pia-sheffield-united,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,,100,Ended,finished,Casa Pia,casa-pia,Casa Pia,Football,football,1,0,0,36365,[],#52b030,#52b030,#ffffff,Sheffield United,sheffield-united,Sheffield Utd,Football,football,1,0,0,15,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,1657306428.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657306431,,,,,,,,,,,,,,,,
DabsHab,2.0,-1.0,False,,,10428843,,1657299600,energie-cottbus-hertha-bsc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,Energie Cottbus,energie-cottbus,Cottbus,Football,football,1,0,0,2532,[],#52b030,#52b030,#ffffff,Hertha BSC,hertha-bsc,Hertha,Football,football,1,0,0,2528,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,5.0,5.0,1.0,5.0,,,1657306376.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657306381,False,,,,,,,,,,,,,,,
ETIbsQFBc,1.0,-1.0,False,,,10433326,,1657299600,sc-landskron-sv-feldkirchen,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,SC Landskron,sc-landskron,SC Landskron,Football,football,1,0,0,316541,[],#52b030,#52b030,#ffffff,SV Feldkirchen,sv-feldkirchen,SV Feldkirchen,Football,football,1,0,0,209679,[],#52b030,#52b030,#ffffff,5.0,5.0,3.0,5.0,1.0,1.0,0.0,1.0,,,1657305525.0,"['homeScore.period2', 'awayScore.period2']",1657306131,,,,,,,,,,,,,,,,
TacsKfd,2.0,-1.0,False,,,10428844,,1657299600,floridsdorfer-ac-sc-neusiedl-1919,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,SC Neusiedl 1919,sc-neusiedl-1919,Neusiedl,Football,football,1,0,0,5043,[],#52b030,#52b030,#ffffff,Floridsdorfer AC,floridsdorfer-ac,FAC,Football,football,1,0,0,7785,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,,,1657306607.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657306612,,,,,,,,,,,,,,,,
qQsGAc,1.0,-1.0,False,,,10428847,,1657299600,sku-amstetten-wiener-sport-club,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,SKU Amstetten,sku-amstetten,Amstetten,Football,football,1,0,0,6281,[],#52b030,#52b030,#ffffff,Wiener Sport-Club,wiener-sport-club,Wiener SC,Football,football,1,0,0,2066,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,,,1657305655.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657305658,,,,,,,,,,,,,,,,
FAcsPRPb,3.0,-1.0,False,,,10433327,,1657299600,sparkasse-gleisdorf-sv-frauental,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,SV Frauental,sv-frauental,SV Frauental,Football,football,1,0,0,227140,[],#52b030,#52b030,#ffffff,Sparkasse Gleisdorf,sparkasse-gleisdorf,Gleisdorf,Football,football,1,0,0,6280,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,,1657305761.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657305769,,,,,,,,,,,,,,,,
msjd,2.0,-1.0,False,,,10393230,,1657303200,harrogate-town-sheffield-wednesday,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,100,Ended,finished,Harrogate Town,harrogate-town,Harrogate,Football,football,1,0,0,159,[],#52b030,#52b030,#ffffff,Sheffield Wednesday,sheffield-wednesday,Sheffield Wed,Football,football,1,0,0,12,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,1657309586.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657309598,,,,,,,,,,,,,,,,
Lsyb,2.0,-1.0,False,,,10428848,,1657303200,york-city-middlesbrough,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,,100,Ended,finished,York City,york-city,York,Football,football,1,0,0,73,[],#52b030,#52b030,#ffffff,Middlesbrough,middlesbrough,Middlesbrough,Football,football,1,0,0,36,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,3.0,3.0,1.0,3.0,,3.0,1657310086.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657310090,,,,,,,,,,,,,,,,
wccsimk,0.0,-1.0,False,,,10441178,,1657353600,diosgyori-vtk-mezokovesd-zsory,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,6,1st half,inprogress,Mezőkövesd Zsóry,mezokovesd-zsory,Mezőkövesd,Football,football,1,0,0,25608,[],#52b030,#52b030,#ffffff,Diósgyőri VTK,diosgyori-vtk,DVTK,Football,football,1,0,0,5121,[],#52b030,#52b030,#ffffff,1.0,1.0,,,0.0,0.0,,,,,1657353627.0,"['time.currentPeriodStart', 'homeScore.current', 'homeScore.display']",1657354007,,,,,,period1,0.0,2700.0,540.0,,0.0,2700.0,1657353627.0,540.0,,
GMFbsrQmc,0.0,-1.0,False,,,10441701,,1657353600,kety-emmi-bistrica-nd-beltinci,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,6,1st half,inprogress,ND Beltinci,nd-beltinci,Beltinci,Football,football,1,0,0,201881,[],#52b030,#52b030,#ffffff,Kety Emmi Bistrica,kety-emmi-bistrica,Kety Emmi Bistrica,Football,football,1,0,0,282067,[],#52b030,#52b030,#ffffff,2.0,2.0,,,0.0,0.0,,,,,1657353799.0,"['homeScore.current', 'homeScore.display']",1657355000,,,,,,period1,0.0,2700.0,540.0,,0.0,2700.0,1657353799.0,540.0,,
